date,temperature,humidity,wind_speed,pressure,cloud_cover,precipitation,temperature_min,temperature_max,temp_range,temp_hourly_std,hdh_18c,hdh_15c,hours_below_0c,wind_chill_mean,wind_chill_min
2025-03-06 07:00:00,8.866666666666667,43.083333333333336,17.720833333333335,1021.1666666666666,3.3333333333333335,0.0,2.1,17.3,15.200000000000001,4.954898030510176,219.2,153.5,0,7.094583333333333,0.9800000000000002
2025-03-07 07:00:00,8.166666666666666,58.041666666666664,10.2125,1022.7375000000001,4.5,0.0,0.0,19.4,19.4,6.897930796649262,239.6,182.20000000000002,0,7.145416666666667,-0.9400000000000001
2025-03-08 07:00:00,7.449999999999999,61.791666666666664,7.245833333333334,1020.3708333333334,6.416666666666667,0.0,0.3,17.9,17.599999999999998,6.591562459096774,253.2,193.1,0,6.725416666666667,-0.4200000000000001
2025-03-09 07:00:00,7.329166666666667,69.95833333333333,10.525,1018.3791666666666,7.75,0.0,0.9,16.4,15.499999999999998,5.715842146987209,256.1,188.8,0,6.276666666666666,-0.18000000000000005
2025-03-10 07:00:00,5.7250000000000005,80.58333333333333,9.695833333333333,1015.1416666666668,5.583333333333333,0.0,1.1,12.9,11.8,4.01456587073058,294.6,222.6,0,4.755416666666666,0.06000000000000005
2025-03-11 07:00:00,9.620833333333334,72.41666666666667,18.708333333333332,1010.7624999999999,7.75,0.0,3.0,17.8,14.8,4.60755326626283,201.1,137.7,0,7.75,1.63
2025-03-12 07:00:00,11.595833333333333,73.83333333333333,17.233333333333334,1009.7583333333333,7.0,0.0,4.9,18.7,13.799999999999999,4.878388825855509,155.3,100.2,0,9.8725,3.8600000000000003
2025-03-13 07:00:00,13.7875,63.875,18.729166666666668,1008.8458333333333,7.583333333333333,0.0,6.2,21.1,14.900000000000002,4.326692933307197,111.7,62.2,0,11.914583333333333,4.9
2025-03-14 07:00:00,15.853333333333333,57.8,17.28666666666667,1012.02,3.533333333333333,0.0,8.8,20.4,11.599999999999998,3.72191706875189,41.8,16.799999999999997,0,14.124666666666666,7.720000000000001
2025-03-15 07:00:00,13.725,69.5,13.15,1012.725,8.0,0.0,8.9,21.2,12.299999999999999,5.280388243301812,20.3,11.3,0,12.41,8.14
2025-03-16 07:00:00,11.9,81.5,7.824999999999999,1011.4,6.5,0.0,8.5,18.0,9.5,4.3228077295510925,24.4,15.4,0,11.1175,7.53
2025-03-17 07:00:00,6.325,75.25,14.325,1009.175,8.0,0.0,2.5,8.4,5.9,2.617091260668353,46.7,34.7,0,4.8925,0.6600000000000001
2025-03-18 07:00:00,1.1749999999999998,49.75,17.45,1022.25,4.0,0.0,-2.3,4.8,7.1,2.904450607831597,67.3,55.3,1,-0.5700000000000001,-3.5599999999999996
2025-03-19 07:00:00,1.025,55.75,14.575,1027.85,6.0,0.0,-0.7,4.6,5.3,2.4253865671269805,67.9,55.9,2,-0.4325000000000002,-2.3200000000000003
2025-03-20 07:00:00,0.30000000000000004,84.25,10.450000000000001,1025.75,8.0,0.0,-0.3,1.6,1.9000000000000001,0.8831760866327848,70.8,58.8,2,-0.745,-1.86
2025-03-21 07:00:00,3.511764705882353,69.0,10.841176470588236,1024.9411764705883,1.0,0.0,-0.4,11.0,11.4,3.216730162941317,246.3,195.3,2,2.427647058823529,-1.08
2025-03-22 07:00:00,7.6875,54.75,10.658333333333333,1026.0916666666667,3.875,0.0,2.3,14.0,11.7,4.167087659891187,247.5,175.5,0,6.621666666666666,1.69
2025-03-23 07:00:00,7.495833333333334,55.125,13.533333333333333,1029.6041666666667,7.916666666666667,0.0,3.9,12.1,8.2,3.0280542133258725,252.1,180.1,0,6.142499999999999,2.31
2025-03-24 07:00:00,8.108333333333333,60.583333333333336,22.22083333333333,1025.8208333333334,7.916666666666667,0.9,5.0,10.9,5.9,1.6094602569931882,237.4,165.4,0,5.88625,3.2
2025-03-25 07:00:00,10.0875,79.125,16.316666666666666,1016.4666666666667,7.166666666666667,0.6,5.8,14.5,8.7,2.666427751978616,189.9,117.9,0,8.455833333333333,5.01
2025-03-26 07:00:00,10.583333333333334,66.33333333333333,11.3375,1016.5625,5.166666666666667,0.0,3.8,17.3,13.5,5.070002715603994,178.0,118.5,0,9.449583333333333,2.83
2025-03-27 07:00:00,11.8125,55.625,7.995833333333334,1016.5749999999999,7.583333333333333,0.7,6.1,16.8,10.700000000000001,3.2539357440009398,148.5,83.8,0,11.012916666666667,5.13
2025-03-28 07:00:00,11.6625,59.708333333333336,14.216666666666667,1014.4916666666667,4.333333333333333,0.0,6.2,17.7,11.5,4.1505172543022715,152.1,93.8,0,10.240833333333333,4.640000000000001
2025-03-29 07:00:00,12.326086956521738,63.130434782608695,22.039130434782606,1010.9565217391304,7.6521739130434785,2.1,7.4,18.3,10.9,3.559394406011985,130.79999999999998,73.39999999999999,0,10.12217391304348,5.380000000000001
2025-03-30 07:00:00,11.829166666666666,81.33333333333333,14.133333333333333,1008.1083333333332,7.958333333333333,7.1,7.6,17.3,9.700000000000001,2.8427603191060733,148.1,82.7,0,10.415833333333333,5.84
2025-03-31 07:00:00,10.904166666666667,93.83333333333333,9.670833333333333,1008.2791666666667,7.833333333333333,8.5,8.6,12.9,4.300000000000001,1.4247743274139848,170.3,98.3,0,9.937083333333334,7.119999999999999
2025-04-01 07:00:00,11.183333333333332,74.83333333333333,13.575000000000001,1011.7083333333334,3.4583333333333335,0.0,5.2,17.2,12.0,4.055663422561277,163.6,101.7,0,9.825833333333334,4.66
2025-04-02 07:00:00,13.016666666666666,76.83333333333333,10.504166666666666,1009.4791666666666,7.25,2.4000000000000004,6.2,18.6,12.400000000000002,3.4884488475995825,120.30000000000001,66.10000000000001,0,11.96625,5.55
2025-04-03 07:00:00,13.220833333333333,74.58333333333333,16.441666666666666,1013.8874999999999,7.875,2.1,9.5,18.4,8.899999999999999,2.7460610789411377,115.2,54.4,0,11.576666666666666,8.56
