date,temperature,humidity,precipitation,wind_speed,pressure,cloud_cover
2025-01-16 20:00:00,0.3,88.0,0.0,12.2,1030.6,8.0
2025-01-16 21:00:00,0.3,88.0,0.0,12.2,1031.0,8.0
2025-01-16 22:00:00,0.2,89.0,0.0,12.2,1030.9,8.0
2025-01-16 23:00:00,0.1,90.0,0.0,13.0,1030.5,8.0
2025-01-17 00:00:00,0.0,91.0,0.0,15.1,1030.3,8.0
2025-01-17 01:00:00,0.3,90.0,0.0,15.8,1030.0,8.0
2025-01-17 02:00:00,0.3,92.0,0.0,15.8,1029.6,8.0
2025-01-17 03:00:00,0.4,92.0,0.0,17.6,1029.2,8.0
2025-01-17 04:00:00,0.7,90.0,0.0,19.1,1028.6,8.0
2025-01-17 05:00:00,0.5,92.0,0.0,18.0,1028.2,8.0
2025-01-17 06:00:00,0.6,91.0,0.0,17.3,1027.9,8.0
2025-01-17 07:00:00,0.7,90.0,0.0,15.8,1027.6,8.0
2025-01-17 08:00:00,0.8,90.0,0.0,17.6,1027.0,8.0
2025-01-17 09:00:00,1.1,90.0,0.3,18.4,1027.0,8.0
2025-01-17 10:00:00,1.7,86.0,0.0,19.4,1026.9,8.0
2025-01-17 11:00:00,1.9,85.0,0.0,20.2,1026.8,8.0
2025-01-17 12:00:00,2.3,82.0,0.0,22.0,1025.9,8.0
2025-01-17 13:00:00,2.6,80.0,0.0,21.6,1025.6,8.0
2025-01-17 14:00:00,2.6,81.0,0.0,19.4,1025.2,8.0
2025-01-17 15:00:00,2.3,85.0,0.0,16.2,1025.2,8.0
2025-01-17 16:00:00,2.0,87.0,0.0,14.8,1024.9,8.0
2025-01-17 17:00:00,1.8,89.0,0.0,14.8,1024.9,8.0
2025-01-17 18:00:00,1.7,90.0,0.0,15.5,1024.9,8.0
2025-01-17 19:00:00,1.7,91.0,0.0,15.5,1024.8,8.0
2025-01-17 20:00:00,1.7,93.0,0.0,15.1,1025.0,8.0
2025-01-17 21:00:00,1.6,94.0,0.0,14.8,1025.1,8.0
2025-01-17 22:00:00,1.7,95.0,0.0,14.8,1025.0,8.0
2025-01-17 23:00:00,1.8,95.0,0.0,15.8,1025.0,8.0
2025-01-18 00:00:00,1.7,96.0,0.0,15.1,1024.9,8.0
2025-01-18 01:00:00,1.7,96.0,0.0,14.8,1024.8,8.0
2025-01-18 02:00:00,1.1,96.0,0.0,15.1,1024.6,8.0
2025-01-18 03:00:00,1.0,94.0,0.0,14.0,1024.6,8.0
2025-01-18 04:00:00,0.9,95.0,0.0,15.5,1024.3,8.0
2025-01-18 05:00:00,1.0,94.0,0.0,14.8,1024.0,8.0
2025-01-18 06:00:00,0.9,96.0,0.0,14.0,1024.1,8.0
2025-01-18 07:00:00,1.0,97.0,0.0,13.3,1024.2,8.0
2025-01-18 08:00:00,1.0,94.0,0.0,11.2,1024.2,8.0
2025-01-18 09:00:00,1.3,92.0,0.0,15.1,1024.4,8.0
2025-01-18 10:00:00,1.7,87.0,0.0,15.5,1024.3,8.0
2025-01-18 11:00:00,1.8,83.0,0.0,16.2,1024.3,8.0
2025-01-18 12:00:00,2.5,91.0,0.0,18.7,1022.8,8.0
2025-01-18 13:00:00,2.7,88.0,0.0,19.1,1022.0,8.0
2025-01-18 14:00:00,2.8,89.0,0.0,16.6,1021.3,8.0
2025-01-18 15:00:00,2.5,92.0,0.0,14.8,1020.4,8.0
2025-01-18 16:00:00,1.9,95.0,0.6,17.6,1020.0,8.0
2025-01-18 17:00:00,1.9,95.0,0.0,16.9,1019.1,8.0
2025-01-18 18:00:00,1.9,96.0,0.0,18.4,1019.1,8.0
2025-01-18 19:00:00,1.9,95.0,0.0,17.3,1018.3,8.0
2025-01-18 20:00:00,1.9,95.0,0.0,16.6,1017.8,8.0
2025-01-18 21:00:00,2.1,94.0,0.0,18.0,1017.5,8.0
2025-01-18 22:00:00,2.1,95.0,0.0,18.0,1016.8,8.0
2025-01-18 23:00:00,2.1,94.0,0.0,19.8,1016.7,8.0
2025-01-19 00:00:00,2.0,93.0,0.0,19.4,1016.9,8.0
2025-01-19 01:00:00,1.9,92.0,0.0,18.7,1016.9,8.0
2025-01-19 02:00:00,1.9,92.0,0.0,19.4,1016.5,8.0
2025-01-19 03:00:00,1.9,94.0,0.0,20.9,1016.0,8.0
2025-01-19 04:00:00,2.0,93.0,0.0,21.2,1015.8,8.0
2025-01-19 05:00:00,2.0,92.0,0.0,22.7,1015.8,8.0
2025-01-19 06:00:00,2.0,89.0,0.0,22.3,1015.9,8.0
2025-01-19 07:00:00,2.1,86.0,0.0,20.9,1016.1,8.0
2025-01-19 08:00:00,2.0,85.0,0.0,22.3,1016.7,8.0
2025-01-19 09:00:00,2.3,81.0,0.0,22.7,1017.5,8.0
2025-01-19 10:00:00,2.5,71.0,0.0,25.2,1018.2,8.0
2025-01-19 11:00:00,3.1,61.0,0.0,23.0,1018.8,8.0
2025-01-19 12:00:00,3.6,57.0,0.0,22.3,1018.6,7.0
2025-01-19 13:00:00,4.7,51.0,0.0,22.7,1018.5,7.0
2025-01-19 14:00:00,4.4,52.0,0.0,23.0,1018.8,8.0
2025-01-19 15:00:00,3.8,55.0,0.0,24.1,1019.4,8.0
2025-01-19 16:00:00,3.1,58.0,0.0,22.0,1020.2,8.0
2025-01-19 17:00:00,2.3,62.0,0.0,19.4,1020.9,6.0
2025-01-19 18:00:00,2.8,63.0,0.0,18.7,1021.2,6.0
2025-01-19 19:00:00,2.0,68.0,0.0,17.3,1021.7,0.0
2025-01-19 20:00:00,0.7,75.0,0.0,15.1,1022.3,0.0
2025-01-19 21:00:00,0.1,80.0,0.0,14.8,1022.9,0.0
2025-01-19 22:00:00,-0.3,82.0,0.0,15.1,1023.3,0.0
2025-01-19 23:00:00,-0.9,86.0,0.0,13.0,1023.0,0.0
2025-01-20 00:00:00,-1.3,89.0,0.0,10.8,1023.2,0.0
2025-01-20 01:00:00,-1.7,90.0,0.0,9.7,1023.4,0.0
2025-01-20 02:00:00,-2.0,91.0,0.0,8.3,1023.7,0.0
2025-01-20 03:00:00,-2.3,92.0,0.0,8.6,1023.8,0.0
2025-01-20 04:00:00,-1.9,91.0,0.0,10.8,1023.4,0.0
2025-01-20 05:00:00,-1.9,91.0,0.0,10.8,1023.6,0.0
2025-01-20 06:00:00,-2.0,92.0,0.0,12.2,1023.5,0.0
2025-01-20 07:00:00,-2.0,92.0,0.0,11.2,1023.4,0.0
2025-01-20 08:00:00,-1.7,93.0,0.0,12.2,1023.3,0.0
2025-01-20 09:00:00,-0.2,88.0,0.0,13.0,1023.2,0.0
2025-01-20 10:00:00,1.7,78.0,0.0,14.4,1023.0,0.0
2025-01-20 11:00:00,3.6,69.0,0.0,15.8,1022.4,0.0
2025-01-20 12:00:00,4.9,64.0,0.0,16.2,1021.6,0.0
2025-01-20 13:00:00,5.6,62.0,0.0,17.3,1021.5,0.0
2025-01-20 14:00:00,5.5,64.0,0.0,19.4,1021.9,7.0
2025-01-20 15:00:00,3.3,77.0,0.0,19.8,1022.6,8.0
2025-01-20 16:00:00,2.3,81.0,0.0,17.3,1023.1,8.0
2025-01-20 17:00:00,1.9,83.0,0.0,13.0,1023.7,8.0
2025-01-20 18:00:00,1.8,85.0,0.0,11.2,1024.2,8.0
2025-01-20 19:00:00,1.0,90.0,0.0,10.8,1024.5,8.0
2025-01-20 20:00:00,0.9,92.0,0.0,10.8,1025.1,8.0
2025-01-20 21:00:00,0.9,91.0,0.0,9.7,1025.4,8.0
2025-01-20 22:00:00,0.6,93.0,0.0,8.3,1025.9,8.0
2025-01-20 23:00:00,0.4,93.0,0.0,6.1,1026.4,8.0
2025-01-21 00:00:00,1.0,91.0,0.0,6.8,1026.4,8.0
2025-01-21 01:00:00,1.0,90.0,0.0,7.2,1026.9,8.0
2025-01-21 02:00:00,0.9,90.0,0.0,7.9,1027.3,8.0
2025-01-21 03:00:00,0.7,90.0,0.0,8.6,1027.4,8.0
2025-01-21 04:00:00,0.5,89.0,0.0,9.4,1027.3,8.0
2025-01-21 05:00:00,0.3,92.0,0.0,9.0,1027.6,8.0
2025-01-21 06:00:00,0.3,91.0,0.0,9.7,1027.7,8.0
2025-01-21 07:00:00,0.2,92.0,0.0,9.0,1027.9,8.0
2025-01-21 08:00:00,0.4,89.0,0.0,9.4,1028.0,8.0
2025-01-21 09:00:00,1.1,82.0,0.0,12.6,1028.2,8.0
2025-01-21 10:00:00,1.4,73.0,0.0,13.3,1028.2,7.0
2025-01-21 11:00:00,1.8,73.0,0.0,13.3,1028.1,8.0
2025-01-21 12:00:00,2.3,73.0,0.0,12.2,1028.0,8.0
2025-01-21 13:00:00,2.3,72.0,0.0,11.5,1027.6,8.0
2025-01-21 14:00:00,2.4,69.0,0.0,11.2,1027.3,8.0
2025-01-21 15:00:00,1.9,69.0,0.0,12.6,1027.3,8.0
2025-01-21 16:00:00,1.2,75.0,0.0,9.4,1026.9,8.0
2025-01-21 17:00:00,0.2,84.0,0.0,8.3,1026.8,8.0
2025-01-21 18:00:00,0.1,87.0,0.0,9.4,1026.9,8.0
2025-01-21 19:00:00,0.4,86.0,0.0,10.8,1026.9,8.0
2025-01-21 20:00:00,0.6,86.0,0.0,10.4,1027.0,8.0
2025-01-21 21:00:00,0.6,88.0,0.0,10.4,1026.6,8.0
2025-01-21 22:00:00,0.5,89.0,0.0,11.2,1026.5,8.0
2025-01-21 23:00:00,0.6,89.0,0.0,11.5,1026.6,8.0
2025-01-22 00:00:00,0.7,90.0,0.0,12.6,1026.3,8.0
2025-01-22 01:00:00,0.8,91.0,0.0,13.0,1026.2,8.0
2025-01-22 02:00:00,0.2,91.0,0.0,12.6,1025.9,8.0
2025-01-22 03:00:00,0.3,91.0,0.0,13.3,1025.6,8.0
2025-01-22 04:00:00,0.4,91.0,0.0,15.5,1025.1,8.0
2025-01-22 05:00:00,0.5,89.0,0.0,15.1,1025.0,8.0
2025-01-22 06:00:00,0.6,88.0,0.0,16.9,1024.9,8.0
2025-01-22 07:00:00,0.7,89.0,0.0,17.3,1025.0,8.0
2025-01-22 08:00:00,0.8,86.0,0.0,17.6,1025.2,8.0
2025-01-22 09:00:00,1.1,84.0,0.0,18.4,1025.7,8.0
2025-01-22 10:00:00,1.7,81.0,0.0,18.0,1025.5,8.0
2025-01-22 11:00:00,1.8,79.0,0.0,16.6,1025.3,8.0
2025-01-22 12:00:00,2.2,76.0,0.0,19.8,1024.0,8.0
2025-01-22 13:00:00,2.3,73.0,0.0,19.8,1023.4,8.0
2025-01-22 14:00:00,2.4,73.0,0.0,19.1,1023.7,8.0
2025-01-22 15:00:00,2.1,75.0,0.0,16.6,1023.3,8.0
2025-01-22 16:00:00,1.8,77.0,0.0,15.1,1023.1,8.0
2025-01-22 17:00:00,1.4,78.0,0.0,15.5,1023.3,8.0
2025-01-22 18:00:00,1.2,80.0,0.0,13.7,1023.1,8.0
2025-01-22 19:00:00,1.0,80.0,0.0,15.1,1022.8,8.0
2025-01-22 20:00:00,0.9,79.0,0.0,14.4,1022.4,8.0
2025-01-22 21:00:00,0.7,79.0,0.0,14.0,1022.3,8.0
2025-01-22 22:00:00,0.6,78.0,0.0,13.3,1022.0,8.0
2025-01-22 23:00:00,0.6,80.0,0.0,12.6,1021.8,8.0
2025-01-23 00:00:00,0.7,81.0,0.0,12.2,1021.5,8.0
2025-01-23 01:00:00,0.8,81.0,0.0,13.0,1021.2,8.0
2025-01-23 02:00:00,0.8,82.0,0.0,13.3,1020.8,8.0
2025-01-23 03:00:00,0.7,83.0,0.0,13.7,1020.4,8.0
2025-01-23 04:00:00,0.6,84.0,0.0,14.8,1020.1,8.0
2025-01-23 05:00:00,0.5,85.0,0.0,15.1,1019.9,8.0
2025-01-23 06:00:00,0.4,86.0,0.0,14.4,1019.9,8.0
2025-01-23 07:00:00,0.3,87.0,0.0,15.5,1020.0,8.0
2025-01-23 08:00:00,0.5,88.0,0.0,15.5,1019.9,8.0
2025-01-23 09:00:00,1.1,83.0,0.0,13.7,1020.4,8.0
2025-01-23 10:00:00,1.7,81.0,0.0,13.0,1020.2,8.0
2025-01-23 11:00:00,3.0,75.0,0.0,13.0,1020.0,8.0
2025-01-23 12:00:00,2.9,77.0,0.0,12.2,1019.5,8.0
2025-01-23 13:00:00,3.5,74.0,0.0,10.1,1018.9,8.0
2025-01-23 14:00:00,3.1,82.0,0.3,11.2,1018.8,8.0
2025-01-23 15:00:00,2.4,91.0,0.4,12.2,1018.9,8.0
2025-01-23 16:00:00,2.2,92.0,0.0,10.4,1019.1,8.0
2025-01-23 17:00:00,1.7,95.0,0.2,10.1,1019.2,8.0
2025-01-23 18:00:00,1.2,96.0,0.0,9.4,1019.9,8.0
2025-01-23 19:00:00,1.3,95.0,0.0,10.8,1019.9,8.0
2025-01-23 20:00:00,1.1,96.0,0.0,11.5,1019.8,7.0
2025-01-23 21:00:00,1.0,96.0,0.0,11.5,1019.8,8.0
2025-01-23 22:00:00,1.0,97.0,0.0,9.7,1019.8,8.0
2025-01-23 23:00:00,0.7,98.0,0.0,9.4,1019.6,8.0
2025-01-24 00:00:00,0.7,99.0,0.0,8.3,1019.6,8.0
2025-01-24 01:00:00,0.6,99.0,0.0,7.9,1019.6,8.0
2025-01-24 02:00:00,0.7,99.0,0.0,7.9,1019.8,8.0
2025-01-24 03:00:00,0.6,99.0,0.0,7.2,1019.6,8.0
2025-01-24 04:00:00,0.9,99.0,0.0,6.8,1019.7,8.0
2025-01-24 05:00:00,0.8,99.0,0.0,6.1,1019.7,8.0
2025-01-24 06:00:00,0.8,99.0,0.0,6.5,1019.8,8.0
2025-01-24 07:00:00,0.8,99.0,0.0,7.2,1019.8,8.0
2025-01-24 08:00:00,0.9,99.0,0.0,6.5,1020.1,8.0
2025-01-24 09:00:00,1.4,100.0,0.0,6.5,1020.1,8.0
2025-01-24 10:00:00,1.9,98.0,0.0,5.8,1020.4,8.0
2025-01-24 11:00:00,2.9,97.0,0.0,5.4,1020.3,8.0
2025-01-24 12:00:00,3.8,96.0,0.0,4.7,1020.1,8.0
2025-01-24 13:00:00,4.7,94.0,0.0,4.7,1019.8,8.0
2025-01-24 14:00:00,5.0,93.0,0.0,4.3,1019.6,8.0
2025-01-24 15:00:00,4.6,95.0,0.0,6.1,1019.9,8.0
2025-01-24 16:00:00,3.7,99.0,0.0,5.4,1020.3,8.0
2025-01-24 17:00:00,3.1,99.0,0.0,6.5,1020.4,8.0
2025-01-24 18:00:00,3.0,99.0,0.0,7.6,1020.6,8.0
2025-01-24 19:00:00,2.8,100.0,0.0,9.0,1020.8,8.0
2025-01-24 20:00:00,1.7,100.0,0.0,10.1,1020.9,8.0
2025-01-24 21:00:00,2.0,100.0,0.0,11.2,1020.9,8.0
2025-01-24 22:00:00,2.1,100.0,0.0,11.2,1021.1,8.0
2025-01-24 23:00:00,2.2,100.0,0.0,10.1,1021.1,8.0
2025-01-25 00:00:00,2.0,100.0,0.0,10.4,1020.6,8.0
2025-01-25 01:00:00,2.1,100.0,0.0,11.2,1020.7,8.0
2025-01-25 02:00:00,2.0,100.0,0.0,10.8,1021.2,8.0
2025-01-25 03:00:00,1.9,100.0,0.0,11.2,1021.2,8.0
2025-01-25 04:00:00,1.8,100.0,0.0,10.4,1021.4,8.0
2025-01-25 05:00:00,2.5,100.0,0.0,10.4,1021.6,8.0
2025-01-25 06:00:00,2.5,100.0,0.0,10.1,1022.1,8.0
2025-01-25 07:00:00,2.5,99.0,0.0,9.4,1022.6,8.0
2025-01-25 08:00:00,2.7,99.0,0.3,10.1,1023.1,8.0
2025-01-25 09:00:00,3.0,99.0,0.1,12.6,1023.8,8.0
2025-01-25 10:00:00,3.5,99.0,0.0,9.4,1024.1,8.0
2025-01-25 11:00:00,3.9,99.0,0.1,9.4,1024.1,8.0
2025-01-25 12:00:00,4.6,98.0,0.0,8.6,1024.0,8.0
2025-01-25 13:00:00,5.2,97.0,0.0,9.0,1024.2,8.0
2025-01-25 14:00:00,5.8,93.0,0.0,7.9,1024.4,8.0
2025-01-25 15:00:00,6.8,85.0,0.0,8.6,1024.5,8.0
2025-01-25 16:00:00,6.1,89.0,0.0,4.3,1025.0,8.0
2025-01-25 17:00:00,5.3,93.0,0.0,4.0,1025.5,7.0
2025-01-25 18:00:00,4.7,96.0,0.0,4.7,1025.9,8.0
2025-01-25 19:00:00,4.5,96.0,0.0,7.6,1026.2,8.0
2025-01-25 20:00:00,4.3,96.0,0.0,8.3,1026.7,8.0
2025-01-25 21:00:00,4.6,97.0,0.0,10.1,1027.1,8.0
2025-01-25 22:00:00,4.6,97.0,0.0,10.4,1027.5,8.0
2025-01-25 23:00:00,4.3,97.0,0.0,11.2,1027.5,8.0
2025-01-26 00:00:00,4.1,96.0,0.0,10.1,1027.8,6.0
2025-01-26 01:00:00,4.6,98.0,0.0,11.9,1027.6,8.0
2025-01-26 02:00:00,4.3,98.0,0.0,10.8,1027.6,5.0
2025-01-26 03:00:00,3.8,99.0,0.0,9.7,1027.8,8.0
2025-01-26 04:00:00,3.8,99.0,0.1,11.5,1027.7,8.0
2025-01-26 05:00:00,3.7,99.0,0.1,9.4,1028.0,8.0
2025-01-26 06:00:00,3.6,99.0,0.0,10.1,1028.2,8.0
2025-01-26 07:00:00,4.1,99.0,0.0,10.1,1028.5,8.0
2025-01-26 08:00:00,4.3,99.0,0.0,11.5,1028.8,8.0
2025-01-26 09:00:00,4.8,97.0,0.0,14.0,1029.2,8.0
2025-01-26 10:00:00,5.3,94.0,0.0,14.4,1029.2,8.0
2025-01-26 11:00:00,5.6,91.0,0.0,15.5,1029.1,8.0
2025-01-26 12:00:00,7.0,81.0,0.0,17.6,1027.9,8.0
2025-01-26 13:00:00,7.3,78.0,0.0,16.9,1027.7,8.0
2025-01-26 14:00:00,7.4,77.0,0.0,15.5,1027.7,8.0
2025-01-26 15:00:00,7.7,74.0,0.0,15.5,1027.7,8.0
2025-01-26 16:00:00,7.0,78.0,0.0,13.7,1027.5,8.0
2025-01-26 17:00:00,5.9,84.0,0.0,16.2,1027.6,8.0
2025-01-26 18:00:00,5.3,88.0,0.0,18.0,1027.7,8.0
2025-01-26 19:00:00,4.6,91.0,0.0,17.6,1028.0,8.0
2025-01-26 20:00:00,3.9,93.0,0.0,16.2,1028.2,8.0
2025-01-26 21:00:00,3.5,94.0,0.0,15.8,1028.5,8.0
2025-01-26 22:00:00,3.0,97.0,0.0,17.3,1028.1,8.0
2025-01-26 23:00:00,2.8,98.0,0.0,18.0,1027.7,8.0
2025-01-27 00:00:00,2.7,98.0,0.0,16.9,1027.4,8.0
2025-01-27 01:00:00,2.7,98.0,0.0,16.2,1027.3,8.0
2025-01-27 02:00:00,2.7,97.0,0.0,15.1,1027.1,8.0
2025-01-27 03:00:00,2.6,97.0,0.0,14.4,1026.9,8.0
2025-01-27 04:00:00,2.4,98.0,0.0,15.5,1026.4,8.0
2025-01-27 05:00:00,2.4,99.0,0.0,15.5,1026.0,8.0
2025-01-27 06:00:00,2.3,99.0,0.0,14.0,1025.9,8.0
2025-01-27 07:00:00,2.4,99.0,0.0,13.7,1025.8,8.0
2025-01-27 08:00:00,2.3,98.0,0.0,14.4,1026.0,8.0
2025-01-27 09:00:00,3.0,93.0,0.0,14.4,1026.0,8.0
2025-01-27 10:00:00,4.0,87.0,0.0,16.6,1025.9,8.0
2025-01-27 11:00:00,5.6,80.0,0.0,18.0,1025.5,6.0
2025-01-27 12:00:00,7.2,73.0,0.0,15.8,1024.8,0.0
2025-01-27 13:00:00,8.8,68.0,0.0,13.3,1023.9,0.0
2025-01-27 14:00:00,9.4,67.0,0.0,12.6,1023.8,2.0
2025-01-27 15:00:00,9.1,68.0,0.0,13.0,1023.3,1.0
2025-01-27 16:00:00,7.8,75.0,0.0,11.2,1022.7,7.0
2025-01-27 17:00:00,6.0,84.0,0.0,13.3,1022.6,6.0
2025-01-27 18:00:00,4.8,90.0,0.0,13.7,1022.6,8.0
2025-01-27 19:00:00,4.4,94.0,0.0,14.4,1022.9,8.0
2025-01-27 20:00:00,4.0,96.0,0.0,15.5,1022.9,8.0
2025-01-27 21:00:00,3.5,99.0,0.0,16.2,1022.7,8.0
2025-01-27 22:00:00,3.3,100.0,0.0,15.1,1022.6,8.0
2025-01-27 23:00:00,4.2,100.0,0.0,16.6,1022.3,8.0
2025-01-28 00:00:00,4.5,100.0,0.0,16.9,1021.8,8.0
2025-01-28 01:00:00,4.8,100.0,0.0,14.4,1021.7,8.0
2025-01-28 02:00:00,4.8,99.0,0.0,13.0,1021.6,8.0
2025-01-28 03:00:00,4.7,100.0,0.0,12.6,1021.4,8.0
2025-01-28 04:00:00,5.0,99.0,0.0,13.3,1021.3,8.0
2025-01-28 05:00:00,4.8,100.0,0.0,13.7,1021.1,8.0
2025-01-28 06:00:00,4.8,99.0,0.0,14.0,1020.9,8.0
2025-01-28 07:00:00,4.8,99.0,0.0,15.8,1020.9,8.0
2025-01-28 08:00:00,4.9,99.0,0.0,15.8,1021.4,8.0
2025-01-28 09:00:00,5.6,93.0,0.0,16.2,1021.2,8.0
2025-01-28 10:00:00,6.2,90.0,0.0,17.3,1021.1,8.0
2025-01-28 11:00:00,7.2,85.0,0.0,16.6,1020.9,8.0
2025-01-28 12:00:00,7.7,82.0,0.0,16.2,1020.5,8.0
2025-01-28 13:00:00,8.5,78.0,0.0,16.9,1020.2,8.0
2025-01-28 14:00:00,8.9,75.0,0.0,15.5,1020.3,8.0
2025-01-28 15:00:00,9.1,74.0,0.0,13.7,1020.3,8.0
2025-01-28 16:00:00,8.7,76.0,0.0,10.1,1020.2,8.0
2025-01-28 17:00:00,7.7,81.0,0.0,9.7,1020.2,8.0
2025-01-28 18:00:00,7.6,80.0,0.0,11.5,1020.1,8.0
2025-01-28 19:00:00,6.6,86.0,0.0,13.7,1020.6,8.0
2025-01-28 20:00:00,6.4,88.0,0.0,14.8,1021.1,8.0
2025-01-28 21:00:00,6.0,91.0,0.0,14.8,1021.1,8.0
2025-01-28 22:00:00,5.9,93.0,0.0,15.5,1021.3,8.0
2025-01-28 23:00:00,5.7,94.0,0.0,14.4,1021.3,8.0
2025-01-29 00:00:00,5.4,99.0,0.0,14.8,1020.7,8.0
2025-01-29 01:00:00,5.6,97.0,0.0,15.1,1020.6,8.0
2025-01-29 02:00:00,5.4,97.0,0.0,15.5,1020.6,8.0
2025-01-29 03:00:00,5.2,99.0,0.0,15.8,1020.0,8.0
2025-01-29 04:00:00,5.1,100.0,0.0,15.1,1019.8,8.0
2025-01-29 05:00:00,5.6,100.0,0.0,16.6,1020.0,8.0
2025-01-29 06:00:00,5.6,100.0,0.0,15.8,1020.0,8.0
2025-01-29 07:00:00,5.5,100.0,0.0,15.8,1020.3,8.0
2025-01-29 08:00:00,5.7,99.0,0.0,15.5,1020.6,8.0
2025-01-29 09:00:00,6.0,97.0,0.0,18.7,1021.1,8.0
2025-01-29 10:00:00,6.7,90.0,0.0,19.8,1020.9,8.0
2025-01-29 11:00:00,7.9,83.0,0.0,19.8,1020.8,5.0
2025-01-29 12:00:00,9.5,75.0,0.0,18.0,1020.2,5.0
2025-01-29 13:00:00,10.7,70.0,0.0,18.7,1019.8,2.0
2025-01-29 14:00:00,11.6,65.0,0.0,19.1,1019.5,0.0
2025-01-29 15:00:00,11.2,66.0,0.0,18.4,1019.7,0.0
2025-01-29 16:00:00,9.9,73.0,0.0,15.8,1019.7,4.0
2025-01-29 17:00:00,8.4,80.0,0.0,15.8,1020.1,4.0
2025-01-29 18:00:00,7.3,87.0,0.0,16.9,1020.6,0.0
2025-01-29 19:00:00,6.5,92.0,0.0,16.9,1021.0,1.0
2025-01-29 20:00:00,6.1,93.0,0.0,16.2,1021.4,1.0
2025-01-29 21:00:00,5.9,94.0,0.0,15.1,1021.9,1.0
2025-01-29 22:00:00,5.8,94.0,0.0,13.0,1022.1,2.0
2025-01-29 23:00:00,5.7,95.0,0.0,11.9,1022.6,8.0
2025-01-30 00:00:00,6.5,94.0,0.0,10.4,1022.6,8.0
2025-01-30 01:00:00,7.4,94.0,0.0,9.4,1022.8,8.0
2025-01-30 02:00:00,7.2,96.0,0.0,9.4,1023.0,8.0
2025-01-30 03:00:00,7.1,97.0,0.0,7.6,1023.1,8.0
2025-01-30 04:00:00,7.0,97.0,0.0,7.9,1023.1,8.0
2025-01-30 05:00:00,6.9,98.0,0.0,8.6,1023.3,8.0
2025-01-30 06:00:00,6.6,99.0,0.0,5.8,1023.8,5.0
2025-01-30 07:00:00,6.3,99.0,0.0,7.2,1024.2,8.0
2025-01-30 08:00:00,6.7,99.0,0.0,7.2,1024.8,8.0
2025-01-30 09:00:00,7.5,97.0,0.0,7.9,1025.2,8.0
2025-01-30 10:00:00,8.2,96.0,0.0,8.6,1025.1,8.0
2025-01-30 11:00:00,9.3,89.0,0.0,10.4,1025.3,8.0
2025-01-30 12:00:00,10.1,82.0,0.0,9.4,1024.9,8.0
2025-01-30 13:00:00,10.5,77.0,0.0,8.3,1024.8,8.0
2025-01-30 14:00:00,10.5,77.0,0.0,6.5,1024.7,8.0
2025-01-30 15:00:00,10.2,78.0,0.0,4.7,1025.0,8.0
2025-01-30 16:00:00,9.6,82.0,0.0,2.9,1025.3,8.0
2025-01-30 17:00:00,8.4,89.0,0.0,4.7,1025.6,8.0
2025-01-30 18:00:00,8.2,90.0,0.0,6.8,1025.9,8.0
2025-01-30 19:00:00,7.7,91.0,0.0,7.2,1026.2,8.0
2025-01-30 20:00:00,7.5,90.0,0.0,7.2,1026.1,6.0
2025-01-30 21:00:00,7.3,91.0,0.0,6.1,1025.9,8.0
2025-01-30 22:00:00,7.0,93.0,0.0,6.5,1025.8,8.0
2025-01-30 23:00:00,7.1,94.0,0.0,6.1,1025.8,8.0
2025-01-31 00:00:00,6.9,96.0,0.0,6.8,1025.9,8.0
2025-01-31 01:00:00,6.9,97.0,0.0,7.6,1026.0,8.0
2025-01-31 02:00:00,6.8,97.0,0.0,7.9,1026.2,8.0
2025-01-31 03:00:00,6.8,97.0,0.0,8.6,1026.1,8.0
2025-01-31 04:00:00,6.7,97.0,0.0,10.1,1025.9,8.0
2025-01-31 05:00:00,6.7,96.0,0.0,11.2,1026.0,8.0
2025-01-31 06:00:00,6.5,96.0,0.0,10.4,1026.0,8.0
2025-01-31 07:00:00,6.5,95.0,0.0,10.8,1026.1,8.0
2025-01-31 08:00:00,6.8,92.0,0.0,10.1,1026.6,8.0
2025-01-31 09:00:00,7.3,89.0,0.0,8.6,1026.7,8.0
2025-01-31 10:00:00,7.7,88.0,0.0,7.9,1026.9,8.0
2025-01-31 11:00:00,8.2,86.0,0.0,9.0,1026.9,8.0
2025-01-31 12:00:00,9.3,80.0,0.0,8.3,1026.4,8.0
2025-01-31 13:00:00,10.0,73.0,0.0,9.0,1025.7,8.0
2025-01-31 14:00:00,10.1,72.0,0.0,7.9,1025.6,8.0
2025-01-31 15:00:00,10.0,73.0,0.0,7.2,1025.6,8.0
2025-01-31 16:00:00,9.7,74.0,0.0,6.1,1025.6,8.0
2025-01-31 17:00:00,8.6,80.0,0.0,4.0,1025.5,8.0
2025-01-31 18:00:00,7.7,84.0,0.0,5.0,1025.8,8.0
2025-01-31 19:00:00,7.2,87.0,0.0,4.3,1025.8,8.0
2025-01-31 20:00:00,6.6,91.0,0.0,3.6,1025.8,8.0
2025-01-31 21:00:00,6.5,92.0,0.0,2.5,1025.9,8.0
2025-01-31 22:00:00,6.2,93.0,0.0,2.2,1025.9,8.0
2025-01-31 23:00:00,6.9,87.0,0.0,1.1,1025.5,8.0
2025-02-01 00:00:00,6.6,89.0,0.0,3.2,1025.3,8.0
2025-02-01 01:00:00,6.5,90.0,0.0,3.6,1025.3,8.0
2025-02-01 02:00:00,6.6,91.0,0.0,2.5,1025.4,8.0
