account_id,grs,appliance_group,consumer_type,heated_area,k_i,k_i_clipped,is_outlier,corr_ok,n_nonzero,source
600318148,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,72.6,0.6746034072339331,0.6746034072339331,False,False,7,billing
600318166,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,80.8,0.5582887169096354,0.5582887169096354,False,True,7,billing
600318159,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,50.8,0.3102719074523239,0.3102719074523239,False,False,7,billing
600318174,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,66.9,0.6518819974193423,0.6518819974193423,False,True,7,billing
600318190,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,78.8,0.14909690348924307,0.14909690348924307,False,False,3,billing
600318185,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,32.7,1.3839824480951468,1.3839824480951468,False,False,7,billing
600318194,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,76.9,1.0726085520609758,1.0726085520609758,False,False,7,billing
600318204,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,41.6,1.4726490912865016,1.4726490912865016,False,True,7,billing
600318196,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,76.8,0.42069399721509076,0.42069399721509076,False,False,7,billing
600318181,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,76.3,0.9371111270921402,0.9371111270921402,False,True,7,billing
600318209,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,28.5,0.4056066913109051,0.4056066913109051,False,False,4,billing
600318211,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,65.3,1.9902585615778516,1.9902585615778516,False,False,7,billing
600318215,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,62.0,0.8534399396524066,0.8534399396524066,False,True,7,billing
600318223,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,51.1,1.4877903400172985,1.4877903400172985,False,False,7,billing
600318220,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,95.6,0.7171448869966786,0.7171448869966786,False,True,7,billing
600318227,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,44.8,0.9335049335609057,0.9335049335609057,False,True,7,billing
600318231,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,49.4,1.016437466178173,1.016437466178173,False,True,7,billing
600318234,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,56.9,1.827137866484469,1.827137866484469,False,False,6,billing
600318241,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,52.8,1.6469193284982533,1.6469193284982533,False,False,7,billing
600318243,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,73.0,1.1232096485061533,1.1232096485061533,False,True,7,billing
600318247,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,72.6,0.7161996336902736,0.7161996336902736,False,True,7,billing
600318255,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,48.1,0.670454523637588,0.670454523637588,False,True,7,billing
600318259,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,84.1,0.7894531279425395,0.7894531279425395,False,False,7,billing
600318263,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,59.9,1.0759253059180753,1.0759253059180753,False,True,7,billing
600318267,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,67.1,0.8223889672903119,0.8223889672903119,False,False,7,billing
600318275,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,93.2,0.9945548924666705,0.9945548924666705,False,False,7,billing
600318272,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,68.8,0.015586968932532396,0.015586968932532396,False,False,7,billing
600318283,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,96.2,0.23577483260234863,0.23577483260234863,False,False,7,billing
600318287,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,63.4,0.5048441165672559,0.5048441165672559,False,True,7,billing
600318291,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,82.0,0.8812511422326852,0.8812511422326852,False,False,7,billing
600318309,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,88.9,1.2834488544930582,1.2834488544930582,False,True,7,billing
600318312,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,48.4,1.1470229146930326,1.1470229146930326,False,True,7,billing
600318302,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,55.0,1.0452200522258397,1.0452200522258397,False,False,7,billing
600318306,ГРС (2) м.Запоріжжя,"ОП,ПГ,ВПГ",Приватний сектор,77.8,1.0983888371945023,1.0983888371945023,False,True,7,billing
600318320,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ,ВПГ",Приватний сектор,65.2,0.23653990958470766,0.23653990958470766,False,False,7,billing
600318328,"С-1(Запоріж) ГРС-1,3 кільце","ОП,ПГ",Приватний сектор,101.4,1.1907472479469798,1.1907472479469798,False,True,7,billing
